incident_id,timestamp,service_criticality,customer_impact_pct,affected_services,error_rate_pct,latency_increase_pct,recent_deploy,repeat_incident_30d,monitoring_confidence,is_p1
INC-001208,2024-05-30 21:00:00,4,15.959,8,1.425,4.027,1,0,0.91752,0
INC-001209,2024-05-31 00:00:00,2,63.591,3,9.111,27.807,1,0,0.37047,1
INC-001210,2024-05-31 03:00:00,5,20.925,2,4.587,55.129,1,0,0.70889,0
INC-001211,2024-05-31 06:00:00,4,34.128,9,1.101,24.256,1,0,0.60853,0
INC-001212,2024-05-31 09:00:00,4,12.204,2,10.012,21.703,1,0,0.32187,0
INC-001213,2024-05-31 12:00:00,3,10.705,5,7.576,34.177,1,0,0.85979,0
INC-001214,2024-05-31 15:00:00,5,9.695,4,2.678,30.401,0,0,0.80608,0
INC-001215,2024-05-31 18:00:00,1,10.82,6,7.897,43.227,1,0,0.92562,0
INC-001216,2024-05-31 21:00:00,1,35.118,5,1.5,18.402,1,0,0.75209,0
INC-001217,2024-06-01 00:00:00,3,5.023,5,3.311,25.929,0,0,0.88347,0
INC-001218,2024-06-01 03:00:00,4,9.763,6,5.118,17.643,0,0,0.8802,0
INC-001219,2024-06-01 06:00:00,5,55.959,3,4.933,5.897,0,0,0.62499,1
INC-001220,2024-06-01 09:00:00,3,28.975,4,6.795,7.229,1,0,0.89302,0
INC-001221,2024-06-01 12:00:00,4,16.493,6,18.552,10.722,1,0,0.92347,0
INC-001222,2024-06-01 15:00:00,3,20.679,7,5.831,5.697,0,0,0.51275,0
INC-001223,2024-06-01 18:00:00,5,16.658,5,5.942,21.149,1,0,0.45411,0
INC-001224,2024-06-01 21:00:00,4,33.1,2,10.651,35.789,0,0,0.68285,0
INC-001225,2024-06-02 00:00:00,3,8.995,5,4.914,11.905,0,0,0.94125,0
INC-001226,2024-06-02 03:00:00,5,8.987,8,1.299,3.239,1,0,0.89668,0
INC-001227,2024-06-02 06:00:00,1,12.11,7,5.433,9.784,1,0,0.74401,0
INC-001228,2024-06-02 09:00:00,5,32.92,3,1.209,15.132,0,0,0.67825,0
INC-001229,2024-06-02 12:00:00,1,6.522,6,9.983,34.012,1,0,0.8081,0
INC-001230,2024-06-02 15:00:00,2,31.855,2,5.082,19.652,1,0,0.91185,0
INC-001231,2024-06-02 18:00:00,5,18.891,3,6.61,19.617,1,0,0.91093,0
INC-001232,2024-06-02 21:00:00,4,10.982,4,2.444,26.828,1,0,0.86757,0
INC-001233,2024-06-03 00:00:00,5,35.869,3,2.532,37.864,0,0,0.51637,0
INC-001234,2024-06-03 03:00:00,4,9.107,7,7.523,53.704,0,0,0.75038,0
INC-001235,2024-06-03 06:00:00,4,36.707,3,4.165,11.943,0,0,0.80957,0
INC-001236,2024-06-03 09:00:00,2,21.308,2,2.998,18.405,0,1,0.72515,0
INC-001237,2024-06-03 12:00:00,1,13.303,4,11.889,11.923,0,0,0.88,0
INC-001238,2024-06-03 15:00:00,1,62.081,5,5.539,25.816,0,0,0.8391,0
INC-001239,2024-06-03 18:00:00,2,5.862,3,3.302,3.207,0,0,0.87199,0
INC-001240,2024-06-03 21:00:00,1,10.808,3,5.779,63.694,0,0,0.69725,0
INC-001241,2024-06-04 00:00:00,3,25.651,5,3.732,27.897,0,0,0.7877,0
INC-001242,2024-06-04 03:00:00,4,38.539,4,7.093,24.789,0,0,0.77178,0
INC-001243,2024-06-04 06:00:00,5,50.021,2,2.35,10.022,0,0,0.82662,0
INC-001244,2024-06-04 09:00:00,3,31.761,4,10.104,13.552,0,0,0.57373,0
INC-001245,2024-06-04 12:00:00,5,28.58,3,3.732,5.704,0,0,0.55867,0
INC-001246,2024-06-04 15:00:00,5,43.476,6,1.898,9.529,1,1,0.78871,0
INC-001247,2024-06-04 18:00:00,5,4.35,8,2.059,37.866,1,0,0.74147,0
INC-001248,2024-06-04 21:00:00,3,8.614,2,4.385,4.013,0,0,0.90521,0
INC-001249,2024-06-05 00:00:00,2,5.886,5,3.02,72.644,1,0,0.83663,0
INC-001250,2024-06-05 03:00:00,5,18.061,4,1.668,43.124,1,0,0.67899,0
INC-001251,2024-06-05 06:00:00,2,28.455,2,1.729,24.403,0,0,0.88825,0
INC-001252,2024-06-05 09:00:00,3,7.219,3,5.132,8.914,0,0,0.41361,0
INC-001253,2024-06-05 12:00:00,1,26.637,3,6.016,31.448,0,0,0.50958,0
INC-001254,2024-06-05 15:00:00,4,19.365,2,5.386,29.306,0,1,0.91608,0
INC-001255,2024-06-05 18:00:00,4,16.017,4,11.668,11.739,1,0,0.97705,0
INC-001256,2024-06-05 21:00:00,1,19.165,7,6.625,27.439,0,0,0.89767,0
INC-001257,2024-06-06 00:00:00,2,16.508,4,3.285,15.083,1,0,0.93069,0
INC-001258,2024-06-06 03:00:00,3,14.773,4,2.627,2.912,0,0,0.79903,0
INC-001259,2024-06-06 06:00:00,3,5.006,6,1.55,6.106,1,0,0.93074,0
INC-001260,2024-06-06 09:00:00,5,7.193,3,7.816,42.049,0,0,0.42338,0
INC-001261,2024-06-06 12:00:00,2,5.159,10,15.409,13.076,0,1,0.67947,0
INC-001262,2024-06-06 15:00:00,5,9.7,6,8.943,10.447,0,0,0.72011,0
INC-001263,2024-06-06 18:00:00,3,27.252,4,4.216,21.073,0,0,0.60277,0
INC-001264,2024-06-06 21:00:00,5,6.707,3,2.836,1.883,0,0,0.78415,0
INC-001265,2024-06-07 00:00:00,2,12.025,4,7.45,19.323,1,0,0.91703,0
INC-001266,2024-06-07 03:00:00,1,22.169,8,4.384,22.133,0,0,0.75872,0
INC-001267,2024-06-07 06:00:00,1,17.843,9,4.053,30.819,0,0,0.66508,0
INC-001268,2024-06-07 09:00:00,2,11.674,4,12.311,7.299,0,0,0.82717,0
INC-001269,2024-06-07 12:00:00,5,25.662,4,1.351,11.554,0,0,0.8118,0
INC-001270,2024-06-07 15:00:00,1,22.582,1,6.407,21.737,0,0,0.48831,0
INC-001271,2024-06-07 18:00:00,2,33.396,2,2.986,7.957,0,1,0.7465,0
INC-001272,2024-06-07 21:00:00,1,9.732,5,4.991,23.129,1,1,0.55229,0
INC-001273,2024-06-08 00:00:00,5,7.951,2,2.579,21.025,0,0,0.53129,0
INC-001274,2024-06-08 03:00:00,4,19.852,2,4.391,1.692,1,0,0.61824,0
INC-001275,2024-06-08 06:00:00,4,10.002,7,20.967,37.254,0,0,0.93104,0
INC-001276,2024-06-08 09:00:00,4,3.127,5,8.385,8.163,0,1,0.91947,0
INC-001277,2024-06-08 12:00:00,4,23.146,1,7.452,19.733,0,0,0.71427,0
INC-001278,2024-06-08 15:00:00,4,43.156,4,5.092,64.313,0,0,0.78825,0
INC-001279,2024-06-08 18:00:00,1,10.706,6,4.78,9.02,0,0,0.93352,0
INC-001280,2024-06-08 21:00:00,5,15.851,3,5.334,26.964,0,1,0.91904,0
INC-001281,2024-06-09 00:00:00,4,10.909,8,6.936,75.317,0,1,0.68675,0
INC-001282,2024-06-09 03:00:00,4,39.85,6,8.496,29.99,1,0,0.72041,0
INC-001283,2024-06-09 06:00:00,2,3.633,2,16.677,42.893,1,0,0.91287,0
INC-001284,2024-06-09 09:00:00,5,36.759,5,4.217,6.551,0,0,0.89797,0
INC-001285,2024-06-09 12:00:00,2,33.065,3,12.121,53.417,0,0,0.8821,0
INC-001286,2024-06-09 15:00:00,1,17.144,4,16.802,2.985,0,0,0.65389,0
INC-001287,2024-06-09 18:00:00,5,12.165,4,8.941,28.502,0,0,0.93871,0
INC-001288,2024-06-09 21:00:00,2,32.2,6,4.729,19.09,0,0,0.47124,0
INC-001289,2024-06-10 00:00:00,1,29.812,2,8.983,14.735,0,0,0.88501,0
INC-001290,2024-06-10 03:00:00,4,18.245,3,1.642,12.652,1,0,0.74619,0
INC-001291,2024-06-10 06:00:00,2,4.824,2,14.93,30.495,0,1,0.56139,0
INC-001292,2024-06-10 09:00:00,5,46.826,5,9.527,10.043,1,1,0.71852,0
INC-001293,2024-06-10 12:00:00,3,14.588,5,4.595,13.247,1,0,0.77708,1
INC-001294,2024-06-10 15:00:00,1,20.369,3,4.361,28.654,0,1,0.66075,0
INC-001295,2024-06-10 18:00:00,5,4.071,3,1.897,41.698,0,0,0.92303,0
INC-001296,2024-06-10 21:00:00,3,3.946,4,10.528,17.455,0,0,0.97252,0
INC-001297,2024-06-11 00:00:00,2,4.573,2,4.431,54.903,0,0,0.79134,0
INC-001298,2024-06-11 03:00:00,4,19.827,9,15.814,22.026,0,0,0.62027,0
INC-001299,2024-06-11 06:00:00,3,34.649,2,1.632,20.425,0,1,0.70163,0
INC-001300,2024-06-11 09:00:00,1,4.103,5,2.631,101.437,0,0,0.51069,0
INC-001301,2024-06-11 12:00:00,4,16.036,2,2.428,25.649,0,0,0.83326,0
INC-001302,2024-06-11 15:00:00,3,38.518,6,0.997,69.017,0,0,0.53773,0
INC-001303,2024-06-11 18:00:00,4,3.419,3,7.863,95.793,1,0,0.61279,0
INC-001304,2024-06-11 21:00:00,5,44.989,6,2.166,6.797,1,0,0.70271,0
INC-001305,2024-06-12 00:00:00,4,11.74,3,2.642,9.897,1,0,0.63178,1
INC-001306,2024-06-12 03:00:00,4,43.631,4,2.256,3.77,0,1,0.50979,0
INC-001307,2024-06-12 06:00:00,2,12.312,7,3.818,32.15,0,0,0.83469,0
INC-001308,2024-06-12 09:00:00,2,23.286,8,13.741,32.505,0,0,0.69997,0
INC-001309,2024-06-12 12:00:00,3,17.327,4,6.954,12.008,1,0,0.78067,0
INC-001310,2024-06-12 15:00:00,5,10.627,4,5.752,1.529,0,0,0.93347,0
INC-001311,2024-06-12 18:00:00,3,8.864,4,5.024,26.61,0,0,0.73397,0
INC-001312,2024-06-12 21:00:00,2,12.39,3,3.404,4.183,1,0,0.80092,0
INC-001313,2024-06-13 00:00:00,4,19.811,4,3.44,16.361,0,0,0.83509,0
INC-001314,2024-06-13 03:00:00,5,37.692,5,5.559,33.465,1,0,0.67622,0
INC-001315,2024-06-13 06:00:00,5,13.991,2,12.738,21.579,0,1,0.79566,0
INC-001316,2024-06-13 09:00:00,2,47.954,3,3.236,41.447,0,1,0.90879,0
INC-001317,2024-06-13 12:00:00,4,32.276,6,9.747,15.593,1,0,0.83779,0
INC-001318,2024-06-13 15:00:00,3,18.302,4,2.331,10.321,0,0,0.92898,0
INC-001319,2024-06-13 18:00:00,3,14.97,6,7.832,8.589,0,0,0.6789,0
INC-001320,2024-06-13 21:00:00,2,25.709,2,12.406,32.815,0,0,0.82182,0
INC-001321,2024-06-14 00:00:00,1,6.522,4,4.76,18.044,0,0,0.69926,0
INC-001322,2024-06-14 03:00:00,2,5.923,7,3.428,9.851,0,0,0.96029,0
INC-001323,2024-06-14 06:00:00,3,13.611,2,7.814,25.66,0,0,0.71878,0
INC-001324,2024-06-14 09:00:00,5,17.441,4,14.768,3.383,0,0,0.71661,0
INC-001325,2024-06-14 12:00:00,5,21.563,4,9.458,20.18,0,0,0.87369,0
INC-001326,2024-06-14 15:00:00,1,11.216,4,16.13,23.81,0,0,0.78783,0
INC-001327,2024-06-14 18:00:00,4,40.054,7,5.093,26.344,0,0,0.80144,0
INC-001328,2024-06-14 21:00:00,1,5.339,7,4.876,55.151,1,0,0.70322,0
INC-001329,2024-06-15 00:00:00,4,23.719,7,1.762,14.893,0,1,0.47217,0
INC-001330,2024-06-15 03:00:00,2,14.442,3,3.33,24.082,0,0,0.54578,0
INC-001331,2024-06-15 06:00:00,3,37.571,4,4.628,27.12,0,0,0.65887,0
INC-001332,2024-06-15 09:00:00,4,48.778,2,4.958,18.222,0,0,0.80512,0
INC-001333,2024-06-15 12:00:00,3,5.978,6,7.722,6.068,0,0,0.61323,0
INC-001334,2024-06-15 15:00:00,5,3.774,4,3.579,35.136,1,0,0.87791,0
INC-001335,2024-06-15 18:00:00,3,11.322,3,3.731,1.496,0,1,0.83538,0
INC-001336,2024-06-15 21:00:00,5,9.433,2,18.002,6.472,1,1,0.47836,1
INC-001337,2024-06-16 00:00:00,4,14.258,5,1.033,14.538,0,1,0.66631,0
INC-001338,2024-06-16 03:00:00,2,13.967,5,2.602,6.45,1,0,0.47785,0
INC-001339,2024-06-16 06:00:00,4,3.774,5,1.131,20.123,1,0,0.78992,0
INC-001340,2024-06-16 09:00:00,3,32.863,5,1.25,44.361,1,0,0.90519,0
INC-001341,2024-06-16 12:00:00,3,4.379,4,3.903,70.733,0,0,0.62522,0
INC-001342,2024-06-16 15:00:00,1,5.92,7,6.299,18.498,0,0,0.71014,0
INC-001343,2024-06-16 18:00:00,1,3.427,2,3.798,25.52,0,0,0.77895,0
INC-001344,2024-06-16 21:00:00,3,9.906,5,6.565,20.036,0,1,0.82895,0
INC-001345,2024-06-17 00:00:00,1,10.995,3,8.568,17.681,0,0,0.80531,0
INC-001346,2024-06-17 03:00:00,5,10.5,8,5.812,17.767,1,0,0.78642,1
INC-001347,2024-06-17 06:00:00,5,39.027,5,6.554,61.985,0,0,0.62353,0
INC-001348,2024-06-17 09:00:00,4,10.216,6,4.149,2.042,0,0,0.65406,0
INC-001349,2024-06-17 12:00:00,4,11.777,5,3.582,37.326,1,0,0.65129,0
INC-001350,2024-06-17 15:00:00,3,4.952,8,1.096,8.92,0,0,0.74615,0
INC-001351,2024-06-17 18:00:00,1,13.25,5,8.873,15.877,1,0,0.79844,0
INC-001352,2024-06-17 21:00:00,2,14.27,3,5.635,6.145,1,1,0.96274,0
INC-001353,2024-06-18 00:00:00,3,18.875,2,6.222,5.636,0,0,0.96838,0
INC-001354,2024-06-18 03:00:00,5,4.25,1,1.723,41.606,0,0,0.79736,0
INC-001355,2024-06-18 06:00:00,2,7.744,5,2.724,10.825,1,1,0.79704,0
INC-001356,2024-06-18 09:00:00,3,9.398,6,3.998,19.516,0,0,0.67001,0
INC-001357,2024-06-18 12:00:00,2,10.828,4,2.188,28.065,1,0,0.90415,0
INC-001358,2024-06-18 15:00:00,1,10.114,3,5.759,55.022,0,1,0.79594,0
INC-001359,2024-06-18 18:00:00,1,28.034,3,5.486,5.847,0,0,0.60972,0
INC-001360,2024-06-18 21:00:00,2,12.419,4,5.249,57.552,0,0,0.80668,0
INC-001361,2024-06-19 00:00:00,1,5.835,7,8.789,23.372,0,0,0.7948,0
INC-001362,2024-06-19 03:00:00,1,7.069,2,5.855,22.587,0,0,0.74673,0
INC-001363,2024-06-19 06:00:00,2,8.765,6,11.759,14.765,0,0,0.8853,0
INC-001364,2024-06-19 09:00:00,2,78.806,5,5.996,12.921,0,0,0.61087,0
INC-001365,2024-06-19 12:00:00,3,9.825,8,3.121,3.577,0,0,0.92238,0
INC-001366,2024-06-19 15:00:00,1,15.543,7,4.916,46.763,1,0,0.58294,0
INC-001367,2024-06-19 18:00:00,2,4.226,2,6.281,5.343,0,0,0.72203,0
INC-001368,2024-06-19 21:00:00,3,12.377,4,2.79,11.514,0,0,0.72456,0
INC-001369,2024-06-20 00:00:00,5,36.805,6,5.402,41.694,0,0,0.91295,1
INC-001370,2024-06-20 03:00:00,4,10.394,4,3.093,17.425,0,0,0.58912,0
INC-001371,2024-06-20 06:00:00,5,40.925,3,2.198,6.871,0,0,0.55488,0
INC-001372,2024-06-20 09:00:00,2,6.068,2,14.269,35.543,1,0,0.88632,0
INC-001373,2024-06-20 12:00:00,3,14.104,4,3.054,13.022,0,1,0.66827,0
INC-001374,2024-06-20 15:00:00,3,12.375,7,2.688,11.357,1,0,0.77304,0
INC-001375,2024-06-20 18:00:00,5,7.508,3,7.97,5.582,1,0,0.74693,0
INC-001376,2024-06-20 21:00:00,5,19.896,3,3.923,12.252,1,0,0.93153,0
INC-001377,2024-06-21 00:00:00,5,25.353,2,2.902,14.432,0,0,0.81968,0
INC-001378,2024-06-21 03:00:00,4,21.806,5,8.125,27.626,0,0,0.82696,0
INC-001379,2024-06-21 06:00:00,3,44.931,4,4.821,9.671,0,0,0.89882,0
INC-001380,2024-06-21 09:00:00,3,16.415,4,8.867,47.73,0,1,0.87222,0
INC-001381,2024-06-21 12:00:00,5,32.14,6,12.05,42.507,0,1,0.90738,0
INC-001382,2024-06-21 15:00:00,2,15.149,7,3.858,42.504,0,0,0.65682,0
INC-001383,2024-06-21 18:00:00,2,15.262,3,7.679,22.086,0,0,0.67866,0
INC-001384,2024-06-21 21:00:00,5,7.317,1,12.428,33.854,0,0,0.56994,0
INC-001385,2024-06-22 00:00:00,2,12.678,3,14.677,31.621,0,0,0.64121,0
INC-001386,2024-06-22 03:00:00,2,32.735,5,3.323,39.29,0,0,0.79027,0
INC-001387,2024-06-22 06:00:00,3,17.69,3,9.747,41.954,0,0,0.7032,0
INC-001388,2024-06-22 09:00:00,2,34.363,5,1.194,32.627,0,0,0.76329,0
INC-001389,2024-06-22 12:00:00,5,14.132,2,5.955,33.13,0,0,0.41625,0
INC-001390,2024-06-22 15:00:00,5,29.744,2,1.889,30.949,0,0,0.62886,0
INC-001391,2024-06-22 18:00:00,2,23.005,3,3.864,33.179,1,0,0.76616,0
INC-001392,2024-06-22 21:00:00,3,6.97,3,19.088,20.538,0,0,0.82517,0
INC-001393,2024-06-23 00:00:00,5,45.197,8,8.995,11.624,1,0,0.81025,0
INC-001394,2024-06-23 03:00:00,4,21.919,4,1.92,7.14,0,0,0.75999,0
INC-001395,2024-06-23 06:00:00,2,4.14,5,2.335,5.515,0,0,0.8767,0
INC-001396,2024-06-23 09:00:00,3,20.484,3,10.409,7.781,0,0,0.97279,0
INC-001397,2024-06-23 12:00:00,4,20.634,3,10.182,40.194,1,1,0.86278,0
INC-001398,2024-06-23 15:00:00,4,11.324,4,10.549,52.579,1,0,0.8951,0
INC-001399,2024-06-23 18:00:00,1,18.909,9,5.941,32.039,0,1,0.51551,0
INC-001400,2024-06-23 21:00:00,2,24.605,3,8.972,23.745,0,0,0.84736,0
INC-001401,2024-06-24 00:00:00,5,15.629,4,3.998,3.57,1,0,0.7599,0
INC-001402,2024-06-24 03:00:00,2,9.975,1,3.877,17.833,0,0,0.80982,0
INC-001403,2024-06-24 06:00:00,2,8.281,1,5.719,11.072,0,0,0.72475,0
INC-001404,2024-06-24 09:00:00,2,37.808,2,2.885,11.07,1,0,0.87107,0
INC-001405,2024-06-24 12:00:00,1,12.552,3,2.578,21.537,0,0,0.88518,0
INC-001406,2024-06-24 15:00:00,1,26.317,5,7.367,31.878,1,0,0.88658,0
INC-001407,2024-06-24 18:00:00,2,14.265,5,7.814,19.894,1,0,0.66596,0
INC-001408,2024-06-24 21:00:00,5,36.132,7,2.622,79.476,1,0,0.74962,0
INC-001409,2024-06-25 00:00:00,1,13.615,3,3.351,23.206,0,0,0.59339,0
INC-001410,2024-06-25 03:00:00,2,21.861,4,6.678,2.972,0,1,0.80496,0
INC-001411,2024-06-25 06:00:00,1,5.244,3,6.303,62.291,0,0,0.83335,0
INC-001412,2024-06-25 09:00:00,3,36.557,4,5.954,19.042,0,0,0.8623,0
INC-001413,2024-06-25 12:00:00,2,5.177,6,2.713,52.349,0,1,0.59017,0
INC-001414,2024-06-25 15:00:00,4,21.763,7,20.824,5.366,0,0,0.65505,0
INC-001415,2024-06-25 18:00:00,3,23.656,5,3.649,9.588,1,0,0.77587,0
INC-001416,2024-06-25 21:00:00,4,11.808,6,6.869,7.664,0,0,0.92538,0
INC-001417,2024-06-26 00:00:00,4,10.521,5,2.22,39.446,0,0,0.92256,0
INC-001418,2024-06-26 03:00:00,3,15.158,3,4.847,46.581,1,0,0.88778,0
INC-001419,2024-06-26 06:00:00,5,25.388,3,2.588,28.968,0,0,0.92339,0
INC-001420,2024-06-26 09:00:00,3,33.904,3,3.551,24.599,0,0,0.69811,0
INC-001421,2024-06-26 12:00:00,5,37.802,5,6.036,3.314,1,0,0.32921,1
INC-001422,2024-06-26 15:00:00,5,16.611,4,11.657,10.524,0,0,0.60787,0
INC-001423,2024-06-26 18:00:00,3,7.723,2,3.303,11.921,0,0,0.64428,0
INC-001424,2024-06-26 21:00:00,4,10.693,5,5.84,4.324,1,0,0.90601,0
INC-001425,2024-06-27 00:00:00,2,14.12,4,6.814,18.299,0,1,0.88657,0
INC-001426,2024-06-27 03:00:00,5,42.084,6,8.067,29.512,1,0,0.87078,0
INC-001427,2024-06-27 06:00:00,4,14.887,9,1.391,36.505,1,0,0.79836,0
INC-001428,2024-06-27 09:00:00,5,39.084,5,8.876,31.032,0,0,0.77368,0
INC-001429,2024-06-27 12:00:00,2,24.691,5,6.87,15.519,1,0,0.87153,0
INC-001430,2024-06-27 15:00:00,4,13.218,4,5.959,12.683,0,0,0.89949,0
INC-001431,2024-06-27 18:00:00,3,12.031,5,3.043,16.31,0,1,0.8133,0
INC-001432,2024-06-27 21:00:00,1,9.288,5,6.33,17.9,0,0,0.76446,0
INC-001433,2024-06-28 00:00:00,1,9.333,6,17.213,7.342,0,0,0.71403,0
INC-001434,2024-06-28 03:00:00,3,10.851,8,10.812,13.285,0,0,0.66572,0
INC-001435,2024-06-28 06:00:00,2,24.15,2,3.879,11.362,0,0,0.77595,0
INC-001436,2024-06-28 09:00:00,1,31.672,3,5.903,57.24,0,0,0.91918,0
INC-001437,2024-06-28 12:00:00,3,15.497,4,6.03,38.77,0,0,0.82564,0
INC-001438,2024-06-28 15:00:00,4,9.401,1,4.282,29.286,0,0,0.44514,0
INC-001439,2024-06-28 18:00:00,2,21.306,5,1.99,8.614,1,0,0.50845,0
INC-001440,2024-06-28 21:00:00,5,27.509,6,3.927,33.685,1,0,0.93662,0
INC-001441,2024-06-29 00:00:00,4,14.309,4,7.223,10.211,0,0,0.878,0
INC-001442,2024-06-29 03:00:00,3,45.108,5,3.868,33.959,0,0,0.63687,0
INC-001443,2024-06-29 06:00:00,5,8.472,10,4.861,15.907,0,0,0.93167,0
INC-001444,2024-06-29 09:00:00,3,10.876,7,11.765,43.591,0,0,0.64002,0
INC-001445,2024-06-29 12:00:00,1,10.804,3,4.883,5.159,0,0,0.53689,0
INC-001446,2024-06-29 15:00:00,1,12.439,5,5.101,32.786,1,0,0.81162,0
INC-001447,2024-06-29 18:00:00,5,11.084,6,5.557,46.248,0,0,0.74038,0
INC-001448,2024-06-29 21:00:00,5,4.356,4,3.636,16.628,1,1,0.86758,0
INC-001449,2024-06-30 00:00:00,4,4.98,4,9.079,15.673,1,0,0.6631,0
INC-001450,2024-06-30 03:00:00,1,12.273,2,2.245,19.676,0,0,0.85919,0
INC-001451,2024-06-30 06:00:00,2,7.984,4,3.625,29.051,1,0,0.76508,0
INC-001452,2024-06-30 09:00:00,1,16.082,6,5.935,12.237,0,1,0.68956,0
INC-001453,2024-06-30 12:00:00,1,36.751,5,4.039,10.688,1,0,0.70421,0
INC-001454,2024-06-30 15:00:00,2,14.828,5,13.829,63.118,0,0,0.88701,0
INC-001455,2024-06-30 18:00:00,3,17.337,7,5.141,15.05,0,0,0.49267,0
INC-001456,2024-06-30 21:00:00,1,11.97,3,5.046,18.778,0,0,0.42632,0
INC-001457,2024-07-01 00:00:00,5,19.977,3,2.648,13.624,0,0,0.62463,0
INC-001458,2024-07-01 03:00:00,3,14.745,4,4.099,30.764,1,0,0.63803,0
INC-001459,2024-07-01 06:00:00,2,19.521,5,8.822,11.352,1,0,0.91934,0
INC-001460,2024-07-01 09:00:00,3,67.486,3,3.166,17.593,0,0,0.49145,0
INC-001461,2024-07-01 12:00:00,4,10.089,6,1.589,40.355,1,0,0.72304,0
INC-001462,2024-07-01 15:00:00,2,9.84,2,4.586,36.697,0,1,0.90201,0
INC-001463,2024-07-01 18:00:00,1,44.216,4,5.31,14.815,0,0,0.88081,0
INC-001464,2024-07-01 21:00:00,1,16.695,6,3.8,20.08,0,0,0.78818,0
INC-001465,2024-07-02 00:00:00,5,36.838,5,11.896,9.029,1,0,0.77589,1
INC-001466,2024-07-02 03:00:00,1,11.387,2,19.103,20.058,0,0,0.65324,0
INC-001467,2024-07-02 06:00:00,4,24.883,2,5.917,71.147,0,0,0.9054,0
INC-001468,2024-07-02 09:00:00,2,18.588,8,4.077,34.95,0,0,0.83307,0
INC-001469,2024-07-02 12:00:00,4,27.734,3,7.243,8.963,1,1,0.80513,0
INC-001470,2024-07-02 15:00:00,1,7.752,6,11.953,4.413,0,0,0.89659,0
INC-001471,2024-07-02 18:00:00,5,14.15,5,3.338,9.17,0,1,0.86002,0
INC-001472,2024-07-02 21:00:00,4,4.512,7,8.522,6.392,0,0,0.63947,0
INC-001473,2024-07-03 00:00:00,3,13.31,7,4.59,17.707,0,0,0.98604,0
INC-001474,2024-07-03 03:00:00,2,18.284,6,10.407,42.783,0,0,0.70659,0
INC-001475,2024-07-03 06:00:00,5,19.379,6,2.66,17.876,1,0,0.77116,0
INC-001476,2024-07-03 09:00:00,2,8.805,5,12.95,11.478,0,0,0.76306,0
INC-001477,2024-07-03 12:00:00,3,16.679,3,6.056,15.092,1,0,0.88486,0
INC-001478,2024-07-03 15:00:00,2,29.745,6,7.234,28.545,1,0,0.65382,0
INC-001479,2024-07-03 18:00:00,2,10.115,3,2.394,22.427,0,0,0.93139,0
INC-001480,2024-07-03 21:00:00,3,6.731,3,2.35,9.368,0,0,0.48918,0
INC-001481,2024-07-04 00:00:00,1,9.276,6,6.475,35.094,0,0,0.80746,0
INC-001482,2024-07-04 03:00:00,1,22.147,1,7.386,7.759,0,1,0.85147,0
INC-001483,2024-07-04 06:00:00,2,9.87,6,4.332,21.257,0,1,0.85587,0
INC-001484,2024-07-04 09:00:00,1,18.669,4,7.91,13.426,0,0,0.75995,0
INC-001485,2024-07-04 12:00:00,3,14.259,5,2.387,16.681,1,0,0.79237,0
INC-001486,2024-07-04 15:00:00,5,29.188,5,1.933,8.084,1,0,0.72973,0
INC-001487,2024-07-04 18:00:00,1,17.433,6,5.606,20.256,0,0,0.85471,0
INC-001488,2024-07-04 21:00:00,1,26.007,3,2.332,7.274,1,0,0.87982,0
INC-001489,2024-07-05 00:00:00,1,44.263,1,1.63,12.63,1,0,0.82709,0
INC-001490,2024-07-05 03:00:00,3,7.907,6,2.811,15.878,0,0,0.74981,0
INC-001491,2024-07-05 06:00:00,2,14.752,6,7.221,9.523,0,1,0.65852,0
INC-001492,2024-07-05 09:00:00,3,19.367,5,5.98,48.087,1,0,0.70781,0
INC-001493,2024-07-05 12:00:00,1,20.25,2,12.069,12.598,1,0,0.93455,0
INC-001494,2024-07-05 15:00:00,2,14.237,4,6.255,15.019,0,1,0.89252,0
INC-001495,2024-07-05 18:00:00,3,5.667,1,2.454,19.711,1,0,0.96232,0
INC-001496,2024-07-05 21:00:00,3,11.298,4,7.547,5.44,0,0,0.89821,0
INC-001497,2024-07-06 00:00:00,3,26.19,5,3.293,3.465,0,0,0.7043,0
INC-001498,2024-07-06 03:00:00,4,6.969,5,4.285,15.897,1,0,0.78829,0
INC-001499,2024-07-06 06:00:00,3,24.215,4,3.336,4.148,1,0,0.76077,0
INC-001500,2024-07-06 09:00:00,5,19.038,1,2.245,24.847,0,0,0.81288,0
INC-001501,2024-07-06 12:00:00,3,11.772,4,25.919,25.724,0,0,0.68887,0
INC-001502,2024-07-06 15:00:00,2,16.47,4,2.968,24.839,0,0,0.97851,0
INC-001503,2024-07-06 18:00:00,2,15.305,6,1.526,33.226,0,0,0.91884,0
INC-001504,2024-07-06 21:00:00,2,22.271,6,8.16,15.841,1,0,0.88186,0
INC-001505,2024-07-07 00:00:00,3,7.178,5,1.339,49.035,0,1,0.76937,0
INC-001506,2024-07-07 03:00:00,2,18.461,7,4.636,23.061,1,0,0.66803,0
INC-001507,2024-07-07 06:00:00,5,15.923,5,9.0,46.371,0,0,0.84906,0
INC-001508,2024-07-07 09:00:00,3,20.103,2,5.18,32.155,1,1,0.86402,0
INC-001509,2024-07-07 12:00:00,5,12.548,5,4.174,16.286,0,0,0.66332,0
